manifest_version,snapshot_sha256,batch_id,candidate_id,input_sha256,weight
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0010,652fc14cc9ff2cad8ff8bf19ad454f9d37fc593c31d13f6a57bf5b89dfcd313c,5
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0025,7d7f8d5fb4e038021ff304104935dcd9706d07364fc2c9ae44a9d7c7c756182f,7
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0026,a3f02179ba517d3e18499feac53517f8df7b1283ded5100dffcd9ef5958b3e20,5
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0027,c0bf120659ea89de138a676e5e5ddab3c3fd3283ead69598edba44bbc76c51f6,3
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0034,37810985f1cdee73ec11180a034db92f683fb3282198a4bd0b0d08a9b61b28a7,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0036,a1742ee21e59115cefd8e6c3ff3af4bf6e3c91d96ceffeb30fd1d97af6293c28,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0038,2d9c219ce8e50f3b7fd5f3d20b69dd2a00cea2ba4c85fcb20804895b5adb5a85,3
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0048,829e3e111fb716d27853bed18136f907ba64af865a1d1eb4d9b8451c33906709,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0050,e6e6b3dbf1439b5fb1c8df52573ffdc9959c512c661ee0b0246a0d20d36b48f0,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0052,c5b7530de3d090d5486d2c7218b3a529ba981570a2d9ded79fad58036d7e7f9a,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0059,be37c957a055aaca3ef47ebaf5d2d5d60f1225c3a11df9b60c4535fe48794703,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0063,3c6fe2626e9655649f08b5f699582917c2e6a31bce78c81a9e1c62b4041d648d,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0066,7c13e7d5ce4174ef1615e4ccf7bbfde492592e9115b16cb378b1cb2f04add8ea,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0069,9e1d7c2244de1924a5e9d4ef6bd78ce8db6b8179506227a8ea795838160bbd5b,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0082,e34ac579d317521ba7383a1410dda19954765296d4c3ee34731a4d06a70c26b7,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0083,720d3b295fa4634a9637b6849ba2889d67b2564b14e73b56fdcc2e98ce498746,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0093,dac1bb14b09a9b930808bbfd7c52ae02166bd8624722fa1a34c6c75f0cc5688b,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0109,ef76db9dd693de97fff9382fd71d06393bc4e909d2a1ea4c5b93c895f0e892c3,4
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0120,87c62aa38a74894681a8bafac4a9c10574275aeafe035e3b9a6399bc5c9579e4,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0123,026442c192f0a5b4cc8a5c402fcf89cbcd019f6c905147ad3d0ce9e5484dd938,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0126,f6a5b75b95d2d54d2f19f129bc6bef9b9c3f8e6a8f6427a310bc5ef87f29821e,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0137,7c387cacc3b9744e91288b443bc214ae2b16f651735402bcc2a8262bacecd07f,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0140,dfc8f4724c7e687155c06abe276ed5d4b1424cecbbdc38567d2ea6b2068bc75b,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0152,aad768abbba94c0ff09d2e53ea6124971a2eccb70d57cf10028f1d94a06bd436,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0157,ec8151466e1a7da11db4b1ca38e974088395410918b8bf7f3ae0e4a07b6d396b,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0165,273ca0311ab210e663fb82403835c8c19a6ded27b2d1a34e2a9940aa4e825a54,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0170,b60fa5eb895d965ba501777474ac306ebf33cc8624462789a56eb2d767f97f82,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0189,8706078af85260037421b132ec403e0d4106a7b5ee613ef1be461958a7e778ef,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0190,de725f12cde4b62f682a1fc8e866324f996331235ba3b78b9d3bf7505e8749f8,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0191,b7f131691d69be1164c1cc9983b1bab44491784fdae68ba8b29dce51f59141f2,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0192,a12c4316e929ebe0744026e31111ce3af1d6911d590dbf70778b7f1ce52c20a4,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0199,bf271bea04627285e7b1abdbbfe4f7f55ce790107b4e8a5cd5162271e1c4108a,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-05,C0209,94081e63cf5f5559aeae76d59da32b97f663091a1bc872ff0d1fe02ce278e0a0,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0003,5ee5b3fb1a8499d15db8aa9bf62ed8d91ab2c80e0076c7ff0e773b1e3530248a,3
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0008,de6c3c7216e0c31515106471fa1ab2b18c7ff58a20e8571303b5cb404f3e6414,3
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0012,7b7c21f7442ae1cbc47930f7c7d3bc1f54fd78165e3b6ae9a1686ddfce219f45,6
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0019,56c11d7a34b9e8f3825b1712eb1af43c96e307df655a6173fd3d6d31ac7d10fb,4
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0030,577cddeab6234b4016b240ef07c27b691b1381fb3c27967573345e247ff94150,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0032,16e76f89088abce9e5b6d44104e8ca44fdaaa79f39e8ad548d202a14e83e40f6,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0042,658cea7154882794e714a886dbec8053ab139d098ade4ce15887a1b2988a5057,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0046,4d5cb8d0383d52b9a47a3bd4b7ad6aaf2b5d25535fff0e387616c3b304f148a7,6
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0047,392e4721c76ac28433e99695c26b221f09902fecec6c8fed6f4425fff5456185,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0054,dbe0959ea600a40530d2bddc09163ea9e2721a6cec6cf98edc1ef58c7b97dddd,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0056,f7ea3d9ebcc394ebef09350990fb46a22b996c62c3bd7f055952befcd0b55654,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0057,c5ecca6a25e6358418d5c5849cd0f59d269fe1fc1de54aac5021c5cd6b41c84c,5
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0068,e58c83024c572e35f451d86fd8e8b62626f9db535b4a02e41b116b5169e5cd6f,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0073,4f23988fcf01c388e4ca5d1e4efaf176fcdb065fcfe1238468c6249cef14c35f,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0076,74a5dcf8705a9f25fce91bcefb87d257b0237b732ecaef4558b8dff46ce3fa0b,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0096,b2679645676e8cb0f6fda21ecc2b8bd93af1dcc14c62782a91957e6a776c9eda,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0104,23d23b3e8a1c5e46ab504577c77b78d70bf23c64f02859323423d4d6b4372c36,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0108,1d307a2514847dfce0c749be3439cbacc31dab8f138fb62addf6786644bfa03f,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0110,53e3cd422ce21013474dfe9ab2501a65f0d5a80a292f1b0b65fd72316fe6addd,3
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0112,8a696f7bae396a6ef60471635b5fad4886b976a684d10eadd0d16f61d6a82baf,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0118,cee33bfabbad628575a6dece44e2c8975a8ab05612e1d8fa11b4036135f30bd5,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0124,043f21a7c939916529ba91477831fe45e3585263d74e0eade5e95440eb08b549,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0128,d9123bc53b161c42ff453568fc0e7bcded048676c5c679741a5d8382d1ca3578,4
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0154,be5d3c55cd5ce4d77567a70e166c7908f223d7dc76334e448cfe231108c9200a,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0161,89c871458cce9a613e98452ab838679439205333f423730faedf3a96c8941fe0,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0166,4058c55fb10b87b3e33c967659ec39b7d86fd96b3bd0e3728cdcf0de11cf4590,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0167,5b04fe212bed89e3209af9d04989891378d115f0361cb787b35cb50679edf471,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0168,4a1b9b12a3b3ec8f5b473830c6eb86c2490979c6fd9fb58d622a7d19dec6c57b,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0182,3acc01323cde1bcb1c07928e309928cfcbf9e879d93342294d4da80409add269,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0184,c70dc7f6a32361a6c5dd426b7750cc87d763fd0ce3a7c4351dbf81e36a0099dd,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0187,fd822784e786161822f47610685ef816328292b09a2680a022d821e1f094cb42,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0204,9cc9a18245cb65e94bbca9fda032f26ecc633c5b2f79fc282a695e7fa87852ed,1
1,303e6b0efb7a94be636ce0b22de9454062029ef9193ef5e0442aee263227ecec,metadata-06,C0211,cf7cdf67f9e9b7a3aa5cdbf198287d4e1702d62cf857e364388f5f82ef4e40e3,1
